iter	Passed	Remaining
201	1383	5467
202	1391	5464
203	1397	5453
204	1403	5443
205	1410	5434
206	1416	5424
207	1422	5416
208	1427	5403
209	1433	5394
210	1443	5399
211	1449	5388
212	1455	5377
213	1460	5364
214	1466	5355
215	1472	5345
216	1478	5335
217	1486	5330
218	1495	5331
219	1500	5321
220	1507	5312
221	1512	5301
222	1519	5292
223	1525	5284
224	1531	5274
225	1537	5266
226	1543	5256
227	1549	5247
228	1556	5239
229	1562	5229
230	1568	5222
231	1574	5213
232	1581	5204
233	1588	5201
234	1594	5191
235	1601	5184
236	1608	5177
237	1613	5166
238	1620	5159
239	1626	5150
240	1633	5142
241	1638	5133
242	1644	5124
243	1652	5120
244	1659	5115
245	1667	5111
246	1674	5103
247	1683	5106
248	1691	5101
249	1698	5095
250	1704	5086
251	1710	5076
252	1716	5067
253	1721	5057
254	1728	5049
255	1735	5042
256	1743	5040
257	1750	5034
258	1756	5026
259	1762	5015
260	1767	5005
261	1773	4995
262	1780	4990
263	1788	4985
264	1797	4984
265	1809	4991
266	1818	4992
267	1825	4986
268	1836	4989
269	1842	4982
270	1851	4981
271	1859	4975
272	1868	4976
273	1879	4979
274	1886	4972
275	1895	4972
276	1902	4965
277	1910	4961
278	1916	4951
279	1923	4945
280	1930	4939
281	1936	4929
282	1944	4926
283	1955	4928
284	1961	4920
285	1967	4911
286	1973	4904
287	1980	4895
288	1987	4890
289	1994	4884
290	2001	4877
291	2009	4871
292	2016	4865
293	2023	4859
294	2032	4856
295	2039	4850
296	2046	4843
297	2052	4834
298	2058	4825
299	2065	4818
300	2071	4811
301	2078	4803
302	2085	4796
303	2090	4787
304	2097	4778
305	2103	4769
306	2109	4762
307	2114	4751
308	2121	4744
309	2127	4736
310	2134	4727
311	2140	4721
312	2151	4722
313	2157	4713
314	2163	4704
315	2169	4696
316	2175	4686
317	2180	4676
318	2186	4667
319	2192	4659
320	2198	4651
321	2205	4642
322	2211	4634
323	2217	4627
324	2223	4617
325	2229	4609
326	2235	4601
327	2241	4592
328	2247	4584
329	2253	4575
330	2259	4567
331	2266	4559
332	2272	4552
333	2278	4542
334	2283	4533
335	2289	4525
336	2296	4518
337	2302	4509
338	2308	4501
339	2315	4493
340	2320	4484
341	2326	4475
342	2333	4470
343	2343	4468
344	2349	4460
345	2354	4449
346	2359	4439
347	2365	4431
348	2374	4429
349	2382	4425
350	2388	4417
351	2395	4409
352	2400	4399
353	2406	4391
354	2413	4384
355	2418	4374
356	2425	4367
357	2431	4359
358	2437	4351
359	2443	4343
360	2448	4334
361	2453	4325
362	2460	4317
363	2466	4309
364	2472	4302
365	2479	4294
366	2484	4286
367	2490	4277
368	2495	4268
369	2501	4258
370	2506	4249
371	2511	4240
372	2518	4232
373	2524	4225
374	2531	4219
375	2537	4211
376	2544	4204
377	2550	4196
378	2556	4188
379	2562	4181
380	2568	4173
381	2575	4166
382	2581	4159
383	2587	4151
384	2594	4144
385	2600	4137
386	2608	4131
387	2614	4123
388	2622	4119
389	2628	4110
390	2634	4102
391	2642	4097
392	2650	4094
393	2660	4091
394	2666	4084
395	2674	4079
396	2680	4071
397	2687	4065
398	2693	4057
399	2699	4048
400	2705	4040
401	2710	4032
402	2717	4026
403	2723	4018
404	2729	4010
405	2736	4003
406	2741	3994
407	2748	3987
408	2756	3983
409	2764	3977
410	2770	3969
411	2776	3961
412	2782	3954
413	2788	3946
414	2794	3938
415	2799	3930
416	2805	3922
417	2811	3914
418	2817	3906
419	2823	3899
420	2828	3890
421	2834	3881
422	2841	3875
423	2846	3867
424	2851	3858
425	2857	3850
426	2864	3843
427	2874	3841
428	2880	3833
429	2886	3826
430	2891	3817
431	2897	3810
432	2903	3802
433	2909	3793
434	2916	3787
435	2921	3779
436	2927	3772
437	2934	3764
438	2939	3756
439	2945	3748
440	2952	3742
441	2958	3734
442	2964	3727
443	2971	3721
444	2979	3715
445	2986	3709
446	2994	3704
447	3001	3697
448	3006	3689
449	3012	3682
450	3017	3673
451	3024	3666
452	3031	3660
453	3039	3655
454	3046	3649
455	3053	3642
456	3059	3634
457	3065	3628
458	3071	3620
459	3077	3612
460	3084	3606
461	3090	3599
462	3097	3592
463	3103	3584
464	3110	3578
465	3116	3571
466	3122	3564
467	3130	3558
468	3137	3552
469	3144	3545
470	3151	3539
471	3157	3531
472	3164	3525
473	3171	3518
474	3178	3513
475	3185	3506
476	3192	3500
477	3198	3493
478	3205	3486
479	3212	3480
480	3218	3472
481	3225	3466
482	3230	3458
483	3237	3451
484	3247	3448
485	3252	3440
486	3259	3433
487	3266	3427
488	3273	3420
489	3279	3412
490	3285	3405
491	3291	3398
492	3297	3391
493	3302	3383
494	3309	3375
495	3314	3368
496	3321	3361
497	3327	3354
498	3333	3346
499	3339	3339
500	3344	3331
501	3351	3324
502	3357	3317
503	3363	3310
504	3369	3303
505	3375	3295
506	3381	3287
507	3387	3280
508	3393	3273
509	3399	3266
510	3405	3258
511	3411	3251
512	3418	3244
513	3423	3236
514	3429	3230
515	3436	3223
516	3441	3215
517	3447	3208
518	3453	3201
519	3460	3194
520	3466	3186
521	3471	3178
522	3476	3170
523	3482	3163
524	3488	3155
525	3494	3148
526	3503	3144
527	3509	3137
528	3515	3129
529	3520	3122
530	3527	3115
531	3533	3108
532	3540	3101
533	3545	3093
534	3551	3086
535	3560	3082
536	3570	3078
537	3577	3072
538	3583	3065
539	3589	3057
540	3594	3049
541	3601	3043
542	3607	3035
543	3614	3029
544	3620	3022
545	3626	3015
546	3634	3009
547	3640	3002
548	3648	2996
549	3654	2990
550	3662	2984
551	3668	2977
552	3674	2970
553	3681	2963
554	3686	2955
555	3691	2948
556	3700	2943
557	3706	2936
558	3715	2931
559	3722	2925
560	3729	2918
561	3735	2911
562	3741	2904
563	3747	2897
564	3755	2891
565	3763	2885
566	3769	2878
567	3777	2873
568	3784	2866
569	3792	2860
570	3799	2854
571	3806	2848
572	3813	2842
573	3820	2835
574	3829	2830
575	3839	2825
576	3850	2822
577	3857	2816
578	3864	2809
579	3870	2803
580	3879	2798
581	3887	2792
582	3896	2786
583	3903	2780
584	3910	2774
585	3916	2766
586	3923	2760
587	3930	2754
588	3938	2748
589	3946	2742
590	3953	2736
591	3959	2728
592	3965	2721
593	3972	2715
594	3978	2708
595	3985	2701
596	3992	2695
597	3998	2688
598	4005	2681
599	4011	2674
600	4018	2667
601	4024	2661
602	4031	2653
603	4037	2646
604	4045	2641
605	4051	2634
606	4057	2627
607	4063	2619
608	4070	2613
609	4076	2606
610	4081	2598
611	4088	2592
612	4094	2585
613	4105	2580
614	4111	2573
615	4117	2566
616	4124	2560
617	4130	2553
618	4137	2546
619	4143	2539
620	4150	2532
621	4156	2525
622	4162	2518
623	4168	2511
624	4174	2504
625	4180	2497
626	4187	2491
627	4193	2484
628	4200	2477
629	4206	2470
630	4212	2463
631	4218	2456
632	4226	2450
633	4236	2445
634	4244	2439
635	4251	2433
636	4257	2426
637	4263	2419
638	4269	2412
639	4276	2405
640	4284	2399
641	4296	2395
642	4302	2388
643	4308	2381
644	4314	2374
645	4320	2367
646	4327	2361
647	4333	2353
648	4338	2346
649	4345	2340
650	4355	2335
651	4363	2329
652	4369	2321
653	4375	2314
654	4381	2307
655	4387	2300
656	4393	2293
657	4399	2286
658	4405	2279
659	4411	2272
660	4417	2265
661	4423	2258
662	4434	2254
663	4439	2246
664	4446	2239
665	4452	2233
666	4458	2225
667	4464	2219
668	4470	2212
669	4476	2204
670	4483	2198
671	4488	2191
672	4495	2184
673	4500	2176
674	4505	2169
675	4511	2162
676	4517	2155
677	4522	2147
678	4529	2141
679	4535	2134
680	4543	2128
681	4553	2123
682	4561	2117
683	4567	2110
684	4574	2103
685	4580	2096
686	4586	2089
687	4593	2082
688	4599	2076
689	4607	2069
690	4613	2062
691	4621	2056
692	4631	2051
693	4638	2045
694	4644	2038
695	4649	2030
696	4655	2023
697	4661	2016
698	4667	2009
699	4672	2002
700	4678	1995
701	4685	1988
702	4690	1981
703	4695	1974
704	4701	1967
705	4707	1960
706	4713	1953
707	4719	1946
708	4726	1939
709	4732	1933
710	4739	1926
711	4744	1919
712	4750	1912
713	4756	1905
714	4763	1898
715	4770	1892
716	4777	1885
717	4784	1879
718	4791	1872
719	4799	1866
720	4805	1859
721	4810	1852
722	4817	1845
723	4827	1840
724	4836	1834
725	4842	1827
726	4848	1820
727	4853	1813
728	4859	1806
729	4866	1799
730	4871	1792
731	4878	1786
732	4886	1779
733	4893	1773
734	4900	1766
735	4907	1760
736	4914	1753
737	4920	1746
738	4926	1739
739	4933	1733
740	4940	1726
741	4947	1720
742	4955	1714
743	4963	1707
744	4971	1701
745	4979	1695
746	4987	1689
747	4993	1682
748	5000	1675
749	5013	1671
750	5020	1664
751	5026	1657
752	5034	1651
753	5040	1644
754	5047	1637
755	5053	1631
756	5059	1624
757	5065	1617
758	5071	1610
759	5077	1603
760	5083	1596
761	5091	1590
762	5097	1583
763	5102	1576
764	5107	1569
765	5114	1562
766	5120	1555
767	5125	1548
768	5131	1541
769	5137	1534
770	5143	1527
771	5149	1520
772	5155	1513
773	5165	1508
774	5171	1501
775	5177	1494
776	5183	1487
777	5189	1480
778	5195	1473
779	5201	1466
780	5207	1460
781	5213	1453
782	5218	1446
783	5224	1439
784	5230	1432
785	5236	1425
786	5242	1418
787	5248	1411
788	5254	1405
789	5261	1398
790	5267	1391
791	5273	1385
792	5280	1378
793	5286	1371
794	5292	1364
795	5298	1357
796	5305	1351
797	5317	1345
798	5326	1340
799	5334	1333
800	5342	1327
801	5353	1321
802	5360	1315
803	5366	1308
804	5374	1301
805	5381	1295
806	5391	1289
807	5401	1283
808	5413	1277
809	5425	1272
810	5437	1267
811	5448	1261
812	5461	1256
813	5470	1250
814	5480	1243
815	5488	1237
816	5496	1231
817	5503	1224
818	5510	1217
819	5517	1211
820	5525	1204
821	5532	1198
822	5540	1191
823	5547	1184
824	5555	1178
825	5563	1171
826	5574	1166
827	5583	1159
828	5591	1153
829	5601	1147
830	5610	1140
831	5618	1134
832	5626	1128
833	5636	1121
834	5645	1115
835	5653	1109
836	5664	1103
837	5672	1096
838	5680	1090
839	5687	1083
840	5695	1076
841	5705	1070
842	5714	1064
843	5722	1057
844	5729	1051
845	5738	1044
846	5748	1038
847	5755	1031
848	5764	1025
849	5773	1018
850	5782	1012
851	5790	1005
852	5798	999
853	5804	992
854	5813	985
855	5821	979
856	5830	972
857	5838	966
858	5848	959
859	5858	953
860	5866	947
861	5876	940
862	5884	934
863	5893	927
864	5902	921
865	5909	914
866	5916	907
867	5923	900
868	5930	894
869	5936	887
870	5944	880
871	5952	873
872	5961	867
873	5967	860
874	5974	853
875	5984	847
876	5991	840
877	6002	834
878	6012	827
879	6023	821
880	6029	814
881	6036	807
882	6043	800
883	6049	793
884	6056	787
885	6063	780
886	6071	773
887	6077	766
888	6083	759
889	6090	752
890	6096	745
891	6106	739
892	6112	732
893	6119	725
894	6127	718
895	6135	712
896	6145	705
897	6151	698
898	6158	691
899	6165	685
900	6176	678
901	6183	671
902	6190	664
903	6197	658
904	6204	651
905	6211	644
906	6218	637
907	6224	630
908	6231	623
909	6238	617
910	6245	610
911	6252	603
912	6259	596
913	6270	589
914	6276	583
915	6286	576
916	6292	569
917	6299	562
918	6306	555
919	6312	548
920	6319	542
921	6325	535
922	6331	528
923	6338	521
924	6345	514
925	6352	507
926	6358	500
927	6366	493
928	6373	487
929	6381	480
930	6388	473
931	6394	466
932	6402	459
933	6408	452
934	6415	446
935	6422	439
936	6428	432
937	6435	425
938	6442	418
939	6449	411
940	6455	404
941	6462	397
942	6470	391
943	6480	384
944	6487	377
945	6493	370
946	6501	363
947	6507	356
948	6514	350
949	6521	343
950	6527	336
951	6535	329
952	6541	322
953	6549	315
954	6555	308
955	6563	302
956	6570	295
957	6579	288
958	6586	281
959	6592	274
960	6599	267
961	6606	260
962	6616	254
963	6623	247
964	6632	240
965	6642	233
966	6648	226
967	6655	220
968	6662	213
969	6669	206
970	6676	199
971	6683	192
972	6692	185
973	6699	178
974	6710	172
975	6717	165
976	6724	158
977	6731	151
978	6738	144
979	6746	137
980	6752	130
981	6759	123
982	6766	117
983	6773	110
984	6780	103
985	6787	96
986	6795	89
987	6801	82
988	6809	75
989	6819	68
990	6826	61
991	6832	55
992	6839	48
993	6846	41
994	6853	34
995	6861	27
996	6868	20
997	6875	13
998	6881	6
999	6888	0
