iter	Passed	Remaining
810	5765	1343
811	5770	1336
812	5779	1329
813	5784	1321
814	5793	1315
815	5799	1307
816	5807	1300
817	5813	1293
818	5821	1286
819	5832	1280
820	5841	1273
821	5848	1266
822	5858	1259
823	5864	1252
824	5872	1245
825	5878	1238
826	5884	1231
827	5892	1224
828	5899	1216
829	5908	1210
830	5914	1202
831	5923	1196
832	5929	1188
833	5937	1181
834	5945	1174
835	5953	1167
836	5959	1160
837	5964	1153
838	5973	1146
839	5979	1138
840	5987	1131
841	5993	1124
842	5999	1117
843	6007	1110
844	6013	1103
845	6021	1096
846	6028	1088
847	6038	1082
848	6045	1075
849	6055	1068
850	6061	1061
851	6072	1054
852	6080	1047
853	6089	1041
854	6096	1033
855	6107	1027
856	6117	1020
857	6127	1014
858	6138	1007
859	6152	1001
860	6160	994
861	6173	988
862	6180	981
863	6191	974
864	6201	967
865	6209	960
866	6221	954
867	6227	947
868	6238	940
869	6247	933
870	6255	926
871	6264	919
872	6276	913
873	6287	906
874	6294	899
875	6302	892
876	6308	884
877	6317	877
878	6323	870
879	6333	863
880	6339	856
881	6348	849
882	6355	842
883	6365	835
884	6371	827
885	6380	820
886	6386	813
887	6397	806
888	6404	799
889	6414	792
890	6422	785
891	6432	778
892	6439	771
893	6452	765
894	6463	758
895	6470	751
896	6481	744
897	6487	736
898	6497	729
899	6502	722
900	6512	715
901	6519	708
902	6529	701
903	6534	693
904	6544	687
905	6551	679
906	6559	672
907	6565	665
908	6573	658
909	6580	650
910	6586	643
911	6595	636
912	6604	629
913	6612	622
914	6619	614
915	6628	607
916	6634	600
917	6644	593
918	6650	586
919	6660	579
920	6666	571
921	6677	564
922	6688	557
923	6695	550
924	6700	543
925	6710	536
926	6715	528
927	6724	521
928	6730	514
929	6738	507
930	6745	499
931	6751	492
932	6762	485
933	6771	478
934	6777	471
935	6783	463
936	6791	456
937	6796	449
938	6805	442
939	6810	434
940	6816	427
941	6824	420
942	6830	412
943	6839	405
944	6845	398
945	6854	391
946	6860	383
947	6869	376
948	6876	369
949	6884	362
950	6892	355
951	6900	347
952	6907	340
953	6913	333
954	6921	326
955	6927	318
956	6936	311
957	6942	304
958	6949	297
959	6956	289
960	6964	282
961	6972	275
962	6978	268
963	6986	260
964	6993	253
965	7003	246
966	7009	239
967	7020	232
968	7031	224
969	7039	217
970	7048	210
971	7055	203
972	7064	196
973	7073	188
974	7087	181
975	7094	174
976	7103	167
977	7109	159
978	7119	152
979	7128	145
980	7136	138
981	7142	130
982	7151	123
983	7158	116
984	7168	109
985	7174	101
986	7185	94
987	7197	87
988	7204	80
989	7216	72
990	7223	65
991	7231	58
992	7237	51
993	7247	43
994	7254	36
995	7263	29
996	7269	21
997	7280	14
998	7286	7
999	7295	0
